id_viaje,id_terminal_salida,id_terminal_llegada,tiempo_inicio,tiempo_fin,nom_circuito
83,1,1,06:16:00,07:13:00,Comite del pueblo
84,1,1,06:22:00,07:19:00,Comite del pueblo
85,1,1,06:28:00,07:25:00,Comite del pueblo
86,1,1,06:34:00,07:32:00,Comite del pueblo
87,1,1,06:40:00,07:38:00,Comite del pueblo
88,1,1,06:46:00,07:44:00,Comite del pueblo
89,1,1,06:52:00,07:50:00,Comite del pueblo
90,1,1,06:58:00,07:56:00,Comite del pueblo
91,1,1,07:04:00,08:02:00,Comite del pueblo
92,1,1,07:10:00,08:08:00,Comite del pueblo
93,1,1,07:16:00,08:14:00,Comite del pueblo
94,1,1,07:22:00,08:20:00,Comite del pueblo
95,1,1,07:28:00,08:26:00,Comite del pueblo
96,1,1,07:34:00,08:32:00,Comite del pueblo
97,1,1,07:40:00,08:38:00,Comite del pueblo
98,1,1,07:46:00,08:43:00,Comite del pueblo
99,1,1,07:52:00,08:49:00,Comite del pueblo
100,1,1,07:58:00,08:55:00,Comite del pueblo
101,1,1,08:04:00,09:01:00,Comite del pueblo
102,1,1,08:10:00,09:07:00,Comite del pueblo
103,1,1,08:17:00,09:14:00,Comite del pueblo
104,1,1,08:24:00,09:21:00,Comite del pueblo
105,1,1,08:31:00,09:28:00,Comite del pueblo
106,1,1,08:38:00,09:35:00,Comite del pueblo
107,1,1,08:45:00,09:41:00,Comite del pueblo
108,1,1,08:53:00,09:49:00,Comite del pueblo
109,1,1,09:01:00,09:57:00,Comite del pueblo
110,1,1,09:09:00,10:05:00,Comite del pueblo
111,1,1,09:17:00,10:13:00,Comite del pueblo
112,1,1,09:25:00,10:21:00,Comite del pueblo
113,1,1,09:33:00,10:29:00,Comite del pueblo
114,1,1,09:41:00,10:37:00,Comite del pueblo
115,1,1,09:49:00,10:45:00,Comite del pueblo
116,1,1,09:57:00,10:53:00,Comite del pueblo
117,1,1,10:05:00,11:01:00,Comite del pueblo
118,1,1,10:13:00,11:09:00,Comite del pueblo
119,1,1,10:21:00,11:17:00,Comite del pueblo
120,1,1,10:29:00,11:25:00,Comite del pueblo
121,1,1,10:37:00,11:33:00,Comite del pueblo
122,1,1,10:45:00,11:41:00,Comite del pueblo
123,1,1,10:53:00,11:49:00,Comite del pueblo
124,1,1,11:01:00,11:57:00,Comite del pueblo
125,1,1,11:09:00,12:05:00,Comite del pueblo
126,1,1,11:17:00,12:13:00,Comite del pueblo
127,1,1,11:25:00,12:21:00,Comite del pueblo
128,1,1,11:33:00,12:29:00,Comite del pueblo
129,1,1,11:40:00,12:36:00,Comite del pueblo
130,1,1,11:47:00,12:43:00,Comite del pueblo
131,1,1,11:54:00,12:50:00,Comite del pueblo
132,1,1,12:01:00,12:57:00,Comite del pueblo
133,1,1,12:08:00,13:04:00,Comite del pueblo
134,1,1,12:15:00,13:11:00,Comite del pueblo
135,1,1,12:22:00,13:18:00,Comite del pueblo
136,1,1,12:29:00,13:25:00,Comite del pueblo
137,1,1,12:36:00,13:33:00,Comite del pueblo
138,1,1,12:43:00,13:40:00,Comite del pueblo
139,1,1,12:50:00,13:47:00,Comite del pueblo
140,1,1,12:57:00,13:54:00,Comite del pueblo
141,1,1,13:04:00,14:01:00,Comite del pueblo
142,1,1,13:11:00,14:08:00,Comite del pueblo
143,1,1,13:18:00,14:15:00,Comite del pueblo
144,1,1,13:25:00,14:22:00,Comite del pueblo
145,1,1,13:32:00,14:29:00,Comite del pueblo
146,1,1,13:39:00,14:36:00,Comite del pueblo
147,1,1,13:46:00,14:55:00,Comite del pueblo
148,1,1,13:53:00,15:02:00,Comite del pueblo
149,1,1,14:00:00,15:09:00,Comite del pueblo
150,1,1,14:07:00,15:16:00,Comite del pueblo
151,1,1,14:14:00,15:23:00,Comite del pueblo
152,1,1,14:21:00,15:30:00,Comite del pueblo
153,1,1,14:28:00,15:37:00,Comite del pueblo
154,1,1,14:35:00,15:44:00,Comite del pueblo
155,1,1,14:42:00,15:51:00,Comite del pueblo
156,1,1,14:49:00,15:58:00,Comite del pueblo
157,1,1,14:56:00,16:05:00,Comite del pueblo
158,1,1,15:03:00,16:12:00,Comite del pueblo
159,1,1,15:10:00,16:16:00,Comite del pueblo
160,1,1,15:17:00,16:23:00,Comite del pueblo
161,1,1,15:24:00,16:30:00,Comite del pueblo
162,1,1,15:32:00,16:38:00,Comite del pueblo
163,1,1,15:40:00,16:50:00,Comite del pueblo
164,1,1,15:48:00,16:58:00,Comite del pueblo
165,1,1,15:56:00,17:08:00,Comite del pueblo
166,1,1,16:04:00,17:17:00,Comite del pueblo
167,1,1,16:12:00,17:23:00,Comite del pueblo
168,1,1,16:20:00,17:29:00,Comite del pueblo
169,1,1,16:28:00,17:34:00,Comite del pueblo
170,1,1,16:35:00,17:39:00,Comite del pueblo
171,1,1,16:40:00,17:47:00,Comite del pueblo
172,1,1,16:46:00,17:53:00,Comite del pueblo
173,1,1,16:52:00,17:59:00,Comite del pueblo
174,1,1,16:58:00,18:05:00,Comite del pueblo
175,1,1,17:04:00,18:11:00,Comite del pueblo
176,1,1,17:10:00,18:17:00,Comite del pueblo
177,1,1,17:16:00,18:23:00,Comite del pueblo
178,1,1,17:22:00,18:28:00,Comite del pueblo
179,1,1,17:28:00,18:35:00,Comite del pueblo
180,1,1,17:34:00,18:38:00,Comite del pueblo
181,1,1,17:40:00,18:41:00,Comite del pueblo
182,1,1,17:46:00,18:48:00,Comite del pueblo
183,1,1,17:52:00,18:59:00,Comite del pueblo
184,1,1,17:58:00,19:05:00,Comite del pueblo
185,1,1,18:04:00,19:11:00,Comite del pueblo
186,1,1,18:10:00,19:17:00,Comite del pueblo
187,1,1,18:16:00,19:23:00,Comite del pueblo
188,1,1,18:22:00,19:29:00,Comite del pueblo
189,1,1,18:28:00,19:35:00,Comite del pueblo
190,1,1,18:34:00,19:41:00,Comite del pueblo
191,1,1,18:40:00,19:47:00,Comite del pueblo
192,1,1,18:46:00,19:53:00,Comite del pueblo
193,1,1,18:52:00,19:59:00,Comite del pueblo
194,1,1,18:58:00,20:03:00,Comite del pueblo
195,1,1,19:04:00,20:05:00,Comite del pueblo
196,1,1,19:10:00,20:08:00,Comite del pueblo
197,1,1,19:16:00,20:14:00,Comite del pueblo
198,1,1,19:22:00,20:20:00,Comite del pueblo
199,1,1,19:28:00,20:26:00,Comite del pueblo
200,1,1,19:34:00,20:32:00,Comite del pueblo
201,1,1,19:40:00,20:37:00,Comite del pueblo
202,1,1,19:46:00,20:43:00,Comite del pueblo
203,1,1,19:52:00,20:49:00,Comite del pueblo
204,1,1,19:58:00,20:55:00,Comite del pueblo
205,1,1,20:04:00,21:01:00,Comite del pueblo
206,1,1,20:10:00,21:07:00,Comite del pueblo
207,1,1,20:16:00,21:13:00,Comite del pueblo
208,1,1,20:22:00,21:19:00,Comite del pueblo
209,1,1,20:28:00,20:56:00,Comite del pueblo
210,1,1,20:40:00,21:08:00,Comite del pueblo
211,1,1,20:52:00,21:20:00,Comite del pueblo
212,1,1,21:04:00,21:32:00,Comite del pueblo
213,1,1,21:16:00,21:44:00,Comite del pueblo
214,1,1,21:28:00,21:56:00,Comite del pueblo
215,1,1,21:40:00,22:08:00,Comite del pueblo
216,1,1,21:52:00,22:20:00,Comite del pueblo
217,1,1,22:04:00,22:32:00,Comite del pueblo
218,1,1,22:16:00,22:44:00,Comite del pueblo
219,1,1,22:28:00,22:56:00,Comite del pueblo
220,1,1,22:40:00,23:08:00,Comite del pueblo
221,1,1,05:15:00,06:00:00,Cotocollao
222,1,1,05:23:00,06:11:00,Cotocollao
223,1,1,05:31:00,06:19:00,Cotocollao
224,1,1,05:39:00,06:27:00,Cotocollao
225,1,1,05:47:00,06:35:00,Cotocollao
226,1,1,05:54:00,06:42:00,Cotocollao
227,1,1,06:01:00,06:51:00,Cotocollao
228,1,1,06:08:00,06:58:00,Cotocollao
229,1,1,06:15:00,07:05:00,Cotocollao
230,1,1,06:22:00,07:12:00,Cotocollao
231,1,1,06:29:00,07:21:00,Cotocollao
232,1,1,06:36:00,07:28:00,Cotocollao
233,1,1,06:43:00,07:35:00,Cotocollao
234,1,1,06:50:00,07:42:00,Cotocollao
235,1,1,06:57:00,07:49:00,Cotocollao
236,1,1,07:04:00,07:56:00,Cotocollao
237,1,1,07:11:00,08:03:00,Cotocollao
238,1,1,07:18:00,08:10:00,Cotocollao
239,1,1,07:25:00,08:17:00,Cotocollao
240,1,1,07:32:00,08:24:00,Cotocollao
241,1,1,07:39:00,08:29:00,Cotocollao
242,1,1,07:46:00,08:36:00,Cotocollao
243,1,1,07:53:00,08:43:00,Cotocollao
244,1,1,08:00:00,08:50:00,Cotocollao
245,1,1,08:07:00,08:57:00,Cotocollao
246,1,1,08:14:00,09:04:00,Cotocollao
247,1,1,08:21:00,09:11:00,Cotocollao
248,1,1,08:28:00,09:18:00,Cotocollao
249,1,1,08:35:00,09:25:00,Cotocollao
250,1,1,08:42:00,09:32:00,Cotocollao
251,1,1,08:49:00,09:37:00,Cotocollao
252,1,1,08:56:00,09:44:00,Cotocollao
253,1,1,09:03:00,09:51:00,Cotocollao
254,1,1,09:11:00,09:59:00,Cotocollao
255,1,1,09:19:00,10:07:00,Cotocollao
256,1,1,09:27:00,10:15:00,Cotocollao
257,1,1,09:35:00,10:23:00,Cotocollao
258,1,1,09:43:00,10:31:00,Cotocollao
259,1,1,09:51:00,10:39:00,Cotocollao
260,1,1,09:59:00,10:47:00,Cotocollao
261,1,1,10:07:00,10:55:00,Cotocollao
262,1,1,10:15:00,11:03:00,Cotocollao
263,1,1,10:23:00,11:11:00,Cotocollao
264,1,1,10:31:00,11:19:00,Cotocollao
265,1,1,10:39:00,11:27:00,Cotocollao
266,1,1,10:47:00,11:35:00,Cotocollao
267,1,1,10:55:00,11:43:00,Cotocollao
268,1,1,11:02:00,11:50:00,Cotocollao
269,1,1,11:09:00,11:57:00,Cotocollao
270,1,1,11:16:00,12:04:00,Cotocollao
271,1,1,11:23:00,12:11:00,Cotocollao
272,1,1,11:30:00,12:18:00,Cotocollao
273,1,1,11:37:00,12:25:00,Cotocollao
274,1,1,11:44:00,12:32:00,Cotocollao
275,1,1,11:51:00,12:39:00,Cotocollao
276,1,1,11:58:00,12:46:00,Cotocollao
277,1,1,12:05:00,12:55:00,Cotocollao
278,1,1,12:12:00,13:02:00,Cotocollao
279,1,1,12:19:00,13:09:00,Cotocollao
280,1,1,12:26:00,13:16:00,Cotocollao
281,1,1,12:33:00,13:23:00,Cotocollao
282,1,1,12:40:00,13:30:00,Cotocollao
283,1,1,12:47:00,13:37:00,Cotocollao
284,1,1,12:54:00,13:44:00,Cotocollao
285,1,1,13:01:00,13:51:00,Cotocollao
286,1,1,13:08:00,13:58:00,Cotocollao
287,1,1,13:15:00,14:05:00,Cotocollao
288,1,1,13:22:00,14:12:00,Cotocollao
289,1,1,13:29:00,14:19:00,Cotocollao
290,1,1,13:36:00,14:26:00,Cotocollao
291,1,1,13:43:00,14:33:00,Cotocollao
292,1,1,13:50:00,14:40:00,Cotocollao
293,1,1,13:57:00,14:47:00,Cotocollao
294,1,1,14:04:00,14:54:00,Cotocollao
295,1,1,14:11:00,14:59:00,Cotocollao
296,1,1,14:18:00,15:06:00,Cotocollao
297,1,1,14:25:00,15:13:00,Cotocollao
298,1,1,14:32:00,15:20:00,Cotocollao
299,1,1,14:39:00,15:27:00,Cotocollao
300,1,1,14:47:00,15:35:00,Cotocollao
301,1,1,14:55:00,15:43:00,Cotocollao
302,1,1,15:03:00,15:51:00,Cotocollao
303,1,1,15:11:00,15:59:00,Cotocollao
304,1,1,15:19:00,16:07:00,Cotocollao
305,1,1,15:27:00,16:15:00,Cotocollao
306,1,1,15:35:00,16:23:00,Cotocollao
307,1,1,15:43:00,16:31:00,Cotocollao
308,1,1,15:51:00,16:39:00,Cotocollao
309,1,1,15:59:00,16:47:00,Cotocollao
310,1,1,16:07:00,16:55:00,Cotocollao
311,1,1,16:15:00,17:03:00,Cotocollao
312,1,1,16:23:00,17:11:00,Cotocollao
313,1,1,16:30:00,17:18:00,Cotocollao
314,1,1,16:37:00,17:27:00,Cotocollao
315,1,1,16:44:00,17:34:00,Cotocollao
316,1,1,16:51:00,17:41:00,Cotocollao
317,1,1,16:58:00,17:48:00,Cotocollao
318,1,1,17:05:00,17:55:00,Cotocollao
319,1,1,17:12:00,18:02:00,Cotocollao
320,1,1,17:19:00,18:09:00,Cotocollao
321,1,1,17:26:00,18:16:00,Cotocollao
322,1,1,17:33:00,18:23:00,Cotocollao
323,1,1,17:40:00,18:32:00,Cotocollao
324,1,1,17:47:00,18:39:00,Cotocollao
325,1,1,17:54:00,18:46:00,Cotocollao
326,1,1,18:01:00,18:53:00,Cotocollao
327,1,1,18:08:00,19:00:00,Cotocollao
328,1,1,18:15:00,19:07:00,Cotocollao
329,1,1,18:22:00,19:14:00,Cotocollao
330,1,1,18:29:00,19:21:00,Cotocollao
331,1,1,18:36:00,19:28:00,Cotocollao
332,1,1,18:43:00,19:35:00,Cotocollao
333,1,1,18:50:00,19:42:00,Cotocollao
334,1,1,18:57:00,19:49:00,Cotocollao
335,1,1,19:04:00,19:56:00,Cotocollao
336,1,1,19:11:00,20:03:00,Cotocollao
337,1,1,19:18:00,20:10:00,Cotocollao
338,1,1,19:25:00,20:15:00,Cotocollao
339,1,1,19:32:00,20:22:00,Cotocollao
340,1,1,19:39:00,20:29:00,Cotocollao
341,1,1,19:46:00,20:36:00,Cotocollao
342,1,1,19:53:00,20:43:00,Cotocollao
343,1,1,20:00:00,20:50:00,Cotocollao
344,1,1,20:07:00,20:57:00,Cotocollao
345,1,1,20:14:00,21:04:00,Cotocollao
346,1,1,20:21:00,21:11:00,Cotocollao
347,1,1,20:28:00,21:18:00,Cotocollao
348,1,1,20:35:00,21:25:00,Cotocollao
349,1,1,20:42:00,21:32:00,Cotocollao
350,1,1,20:49:00,21:39:00,Cotocollao
351,1,1,20:56:00,21:46:00,Cotocollao
352,1,1,21:03:00,21:53:00,Cotocollao
353,1,1,21:10:00,21:35:00,Cotocollao
354,1,1,21:20:00,21:45:00,Cotocollao
355,1,1,21:30:00,21:55:00,Cotocollao
356,1,1,21:40:00,22:05:00,Cotocollao
357,1,1,21:50:00,22:15:00,Cotocollao
358,1,1,22:00:00,22:25:00,Cotocollao
359,1,1,22:10:00,22:35:00,Cotocollao
360,1,1,22:20:00,22:45:00,Cotocollao
361,1,1,22:30:00,22:55:00,Cotocollao
362,1,1,22:40:00,23:05:00,Cotocollao
363,1,1,05:15:00,05:55:00,Ruminahui
364,1,1,05:27:00,06:09:00,Ruminahui
365,1,1,05:39:00,06:21:00,Ruminahui
366,1,1,05:51:00,06:33:00,Ruminahui
367,1,1,05:59:00,06:42:00,Ruminahui
368,1,1,06:07:00,06:50:00,Ruminahui
369,1,1,06:15:00,06:58:00,Ruminahui
370,1,1,06:23:00,07:06:00,Ruminahui
371,1,1,06:31:00,07:14:00,Ruminahui
372,1,1,06:39:00,07:22:00,Ruminahui
373,1,1,06:47:00,07:30:00,Ruminahui
374,1,1,06:55:00,07:38:00,Ruminahui
375,1,1,07:03:00,07:46:00,Ruminahui
376,1,1,07:11:00,07:54:00,Ruminahui
377,1,1,07:19:00,08:02:00,Ruminahui
378,1,1,07:27:00,08:10:00,Ruminahui
379,1,1,07:35:00,08:18:00,Ruminahui
380,1,1,07:43:00,08:26:00,Ruminahui
381,1,1,07:51:00,08:34:00,Ruminahui
382,1,1,07:59:00,08:42:00,Ruminahui
383,1,1,08:07:00,08:50:00,Ruminahui
384,1,1,08:15:00,08:58:00,Ruminahui
385,1,1,08:23:00,09:06:00,Ruminahui
386,1,1,08:31:00,09:13:00,Ruminahui
387,1,1,08:39:00,09:21:00,Ruminahui
388,1,1,08:51:00,09:33:00,Ruminahui
389,1,1,09:03:00,09:45:00,Ruminahui
390,1,1,09:15:00,09:57:00,Ruminahui
391,1,1,09:27:00,10:09:00,Ruminahui
392,1,1,09:39:00,10:21:00,Ruminahui
393,1,1,09:51:00,10:33:00,Ruminahui
394,1,1,10:03:00,10:45:00,Ruminahui
395,1,1,10:15:00,10:57:00,Ruminahui
396,1,1,10:27:00,11:09:00,Ruminahui
397,1,1,10:39:00,11:21:00,Ruminahui
398,1,1,10:51:00,11:33:00,Ruminahui
399,1,1,11:03:00,11:45:00,Ruminahui
400,1,1,11:15:00,11:57:00,Ruminahui
401,1,1,11:27:00,12:09:00,Ruminahui
402,1,1,11:39:00,12:21:00,Ruminahui
403,1,1,11:51:00,12:33:00,Ruminahui
404,1,1,12:03:00,12:45:00,Ruminahui
405,1,1,12:15:00,12:58:00,Ruminahui
406,1,1,12:23:00,13:06:00,Ruminahui
407,1,1,12:31:00,13:14:00,Ruminahui
408,1,1,12:39:00,13:22:00,Ruminahui
409,1,1,12:47:00,13:30:00,Ruminahui
410,1,1,12:55:00,13:38:00,Ruminahui
411,1,1,13:03:00,13:46:00,Ruminahui
412,1,1,13:11:00,13:54:00,Ruminahui
413,1,1,13:19:00,14:02:00,Ruminahui
414,1,1,13:27:00,14:10:00,Ruminahui
415,1,1,13:35:00,14:18:00,Ruminahui
416,1,1,13:43:00,14:26:00,Ruminahui
417,1,1,13:51:00,14:34:00,Ruminahui
418,1,1,13:59:00,14:42:00,Ruminahui
419,1,1,14:07:00,14:50:00,Ruminahui
420,1,1,14:15:00,14:57:00,Ruminahui
421,1,1,14:27:00,15:09:00,Ruminahui
422,1,1,14:39:00,15:21:00,Ruminahui
423,1,1,14:51:00,15:33:00,Ruminahui
424,1,1,15:03:00,15:45:00,Ruminahui
425,1,1,15:15:00,15:57:00,Ruminahui
426,1,1,15:27:00,16:09:00,Ruminahui
427,1,1,15:39:00,16:21:00,Ruminahui
428,1,1,15:51:00,16:33:00,Ruminahui
429,1,1,16:03:00,16:45:00,Ruminahui
430,1,1,16:15:00,16:57:00,Ruminahui
431,1,1,16:27:00,17:09:00,Ruminahui
432,1,1,16:39:00,17:21:00,Ruminahui
433,1,1,16:51:00,17:33:00,Ruminahui
434,1,1,17:03:00,17:46:00,Ruminahui
435,1,1,17:15:00,17:58:00,Ruminahui
436,1,1,17:23:00,18:06:00,Ruminahui
437,1,1,17:31:00,18:14:00,Ruminahui
438,1,1,17:39:00,18:22:00,Ruminahui
439,1,1,17:47:00,18:30:00,Ruminahui
440,1,1,17:55:00,18:38:00,Ruminahui
441,1,1,18:03:00,18:46:00,Ruminahui
442,1,1,18:11:00,18:54:00,Ruminahui
443,1,1,18:19:00,19:02:00,Ruminahui
444,1,1,18:27:00,19:10:00,Ruminahui
445,1,1,18:35:00,19:18:00,Ruminahui
446,1,1,18:43:00,19:26:00,Ruminahui
447,1,1,18:51:00,19:34:00,Ruminahui
448,1,1,18:59:00,19:42:00,Ruminahui
449,1,1,19:07:00,19:50:00,Ruminahui
450,1,1,19:15:00,19:58:00,Ruminahui
451,1,1,19:23:00,20:06:00,Ruminahui
452,1,1,19:31:00,20:14:00,Ruminahui
453,1,1,19:39:00,20:22:00,Ruminahui
454,1,1,19:47:00,20:30:00,Ruminahui
455,1,1,19:55:00,20:38:00,Ruminahui
456,1,1,20:03:00,20:46:00,Ruminahui
457,1,1,20:11:00,20:54:00,Ruminahui
458,1,1,20:19:00,21:02:00,Ruminahui
459,1,1,20:27:00,21:10:00,Ruminahui
460,1,1,20:35:00,21:18:00,Ruminahui
461,1,1,20:43:00,21:26:00,Ruminahui
462,1,1,20:51:00,21:34:00,Ruminahui
463,1,1,20:59:00,21:42:00,Ruminahui
464,1,1,21:07:00,21:49:00,Ruminahui
465,1,1,21:15:00,21:57:00,Ruminahui
466,1,1,21:27:00,22:09:00,Ruminahui
467,1,1,21:39:00,22:00:00,Ruminahui
468,1,1,21:51:00,22:12:00,Ruminahui
469,1,1,22:03:00,22:24:00,Ruminahui
470,1,1,22:15:00,22:36:00,Ruminahui
471,1,1,22:27:00,22:48:00,Ruminahui
472,1,1,22:40:00,23:01:00,Ruminahui
473,1,1,05:15:00,05:55:00,Laureles
474,1,1,05:32:00,06:12:00,Laureles
475,1,1,05:49:00,06:32:00,Laureles
476,1,1,06:06:00,06:49:00,Laureles
477,1,1,06:22:00,07:06:00,Laureles
478,1,1,06:38:00,07:22:00,Laureles
479,1,1,06:54:00,07:38:00,Laureles
480,1,1,07:10:00,07:54:00,Laureles
481,1,1,07:26:00,08:10:00,Laureles
482,1,1,07:42:00,08:26:00,Laureles
483,1,1,07:58:00,08:42:00,Laureles
484,1,1,08:14:00,08:58:00,Laureles
485,1,1,08:30:00,09:14:00,Laureles
486,1,1,08:46:00,09:29:00,Laureles
487,1,1,09:06:00,09:49:00,Laureles
488,1,1,09:26:00,10:09:00,Laureles
489,1,1,09:46:00,10:29:00,Laureles
490,1,1,10:06:00,10:49:00,Laureles
491,1,1,10:26:00,11:09:00,Laureles
492,1,1,10:46:00,11:29:00,Laureles
493,1,1,11:06:00,11:49:00,Laureles
494,1,1,11:26:00,12:09:00,Laureles
495,1,1,11:42:00,12:25:00,Laureles
496,1,1,11:58:00,12:41:00,Laureles
497,1,1,12:14:00,12:57:00,Laureles
498,1,1,12:30:00,13:13:00,Laureles
499,1,1,12:46:00,13:29:00,Laureles
500,1,1,13:02:00,13:45:00,Laureles
501,1,1,13:18:00,14:01:00,Laureles
502,1,1,13:34:00,14:17:00,Laureles
503,1,1,13:50:00,14:33:00,Laureles
504,1,1,14:06:00,14:49:00,Laureles
505,1,1,14:22:00,15:05:00,Laureles
506,1,1,14:38:00,15:22:00,Laureles
507,1,1,14:54:00,15:38:00,Laureles
508,1,1,15:10:00,15:54:00,Laureles
509,1,1,15:26:00,16:12:00,Laureles
510,1,1,15:42:00,16:28:00,Laureles
511,1,1,15:58:00,16:44:00,Laureles
512,1,1,16:16:00,17:06:00,Laureles
513,1,1,16:34:00,17:25:00,Laureles
514,1,1,16:52:00,17:43:00,Laureles
515,1,1,17:10:00,18:06:00,Laureles
516,1,1,17:30:00,18:26:00,Laureles
517,1,1,17:50:00,18:46:00,Laureles
518,1,1,18:10:00,19:06:00,Laureles
519,1,1,18:30:00,19:26:00,Laureles
520,1,1,18:50:00,19:46:00,Laureles
521,1,1,19:10:00,20:06:00,Laureles
522,1,1,19:30:00,20:26:00,Laureles
523,1,1,19:50:00,20:46:00,Laureles
524,1,1,20:10:00,20:55:00,Laureles
525,1,1,20:30:00,21:15:00,Laureles
526,1,1,20:50:00,21:30:00,Laureles
527,1,1,21:05:00,21:46:00,Laureles
528,1,1,21:20:00,22:01:00,Laureles
529,1,1,21:35:00,22:16:00,Laureles
530,1,1,21:50:00,22:32:00,Laureles
531,1,1,22:05:00,22:47:00,Laureles
532,1,1,22:20:00,22:41:00,Laureles
533,1,1,22:32:00,22:53:00,Laureles
534,1,1,22:47:00,23:08:00,Laureles
535,1,1,05:10:00,06:05:00,El Cisne
536,1,1,05:21:00,06:16:00,El Cisne
537,1,1,05:32:00,06:27:00,El Cisne
538,1,1,05:43:00,06:38:00,El Cisne
539,1,1,05:54:00,06:49:00,El Cisne
540,1,1,06:05:00,07:00:00,El Cisne
541,1,1,06:15:00,07:10:00,El Cisne
542,1,1,06:25:00,07:20:00,El Cisne
543,1,1,06:35:00,07:30:00,El Cisne
544,1,1,06:45:00,07:40:00,El Cisne
545,1,1,06:05:00,07:55:00,El Cisne
546,1,1,06:17:00,08:07:00,El Cisne
547,1,1,06:29:00,08:19:00,El Cisne
548,1,1,06:41:00,08:31:00,El Cisne
549,1,1,06:53:00,08:43:00,El Cisne
550,1,1,07:05:00,08:55:00,El Cisne
551,1,1,07:17:00,09:07:00,El Cisne
552,1,1,07:29:00,09:19:00,El Cisne
553,1,1,07:41:00,09:31:00,El Cisne
