id_viaje,id_terminal_salida,id_terminal_llegada,tiempo_inicio,tiempo_fin,nom_circuito
48,1,1,10:17:00,10:51:00,La Luz
49,1,1,10:34:00,11:08:00,La Luz
50,1,1,10:51:00,11:25:00,La Luz
51,1,1,11:08:00,11:42:00,La Luz
52,1,1,11:25:00,11:59:00,La Luz
53,1,1,11:42:00,12:16:00,La Luz
54,1,1,11:59:00,12:33:00,La Luz
55,1,1,12:16:00,12:51:00,La Luz
56,1,1,12:32:00,13:07:00,La Luz
57,1,1,12:48:00,13:23:00,La Luz
58,1,1,13:04:00,13:39:00,La Luz
59,1,1,13:20:00,13:55:00,La Luz
60,1,1,13:36:00,14:11:00,La Luz
61,1,1,13:52:00,14:27:00,La Luz
62,1,1,14:08:00,14:43:00,La Luz
63,1,1,14:24:00,14:58:00,La Luz
64,1,1,14:40:00,15:14:00,La Luz
65,1,1,14:56:00,15:30:00,La Luz
66,1,1,15:12:00,15:46:00,La Luz
67,1,1,15:28:00,16:02:00,La Luz
68,1,1,15:44:00,16:18:00,La Luz
69,1,1,16:00:00,16:34:00,La Luz
70,1,1,16:16:00,16:50:00,La Luz
71,1,1,16:32:00,17:06:00,La Luz
72,1,1,16:48:00,17:22:00,La Luz
73,1,1,17:04:00,17:39:00,La Luz
74,1,1,17:20:00,17:55:00,La Luz
75,1,1,17:36:00,18:11:00,La Luz
76,1,1,17:52:00,18:27:00,La Luz
77,1,1,18:08:00,18:43:00,La Luz
78,1,1,18:24:00,18:59:00,La Luz
79,1,1,18:40:00,19:15:00,La Luz
80,1,1,18:56:00,19:31:00,La Luz
81,1,1,19:12:00,19:47:00,La Luz
82,1,1,19:28:00,20:03:00,La Luz
83,1,1,19:44:00,20:18:00,La Luz
84,1,1,20:00:00,20:34:00,La Luz
85,1,1,20:16:00,20:50:00,La Luz
86,1,1,20:32:00,21:06:00,La Luz
87,1,1,20:48:00,21:22:00,La Luz
88,1,1,21:04:00,21:36:00,La Luz
89,1,1,21:20:00,21:52:00,La Luz
90,1,1,21:36:00,22:08:00,La Luz
91,1,1,21:52:00,22:24:00,La Luz
92,1,1,22:08:00,22:40:00,La Luz
93,1,1,22:24:00,22:40:00,La Luz
94,1,1,22:42:00,22:58:00,La Luz
95,1,1,23:00:00,23:16:00,La Luz
96,1,1,05:40:00,06:02:00,Monteserrin
97,1,1,06:00:00,06:22:00,Monteserrin
98,1,1,06:18:00,06:40:00,Monteserrin
99,1,1,06:36:00,06:58:00,Monteserrin
100,1,1,06:54:00,07:16:00,Monteserrin
101,1,1,07:12:00,07:34:00,Monteserrin
102,1,1,07:30:00,07:52:00,Monteserrin
103,1,1,07:48:00,08:10:00,Monteserrin
104,1,1,08:06:00,08:28:00,Monteserrin
105,1,1,08:24:00,08:46:00,Monteserrin
106,1,1,08:42:00,09:04:00,Monteserrin
107,1,1,09:00:00,09:22:00,Monteserrin
108,1,1,09:18:00,09:40:00,Monteserrin
109,1,1,09:36:00,09:58:00,Monteserrin
110,1,1,09:54:00,10:16:00,Monteserrin
111,1,1,10:12:00,10:34:00,Monteserrin
112,1,1,10:30:00,10:52:00,Monteserrin
113,1,1,10:48:00,11:10:00,Monteserrin
114,1,1,11:08:00,11:30:00,Monteserrin
115,1,1,11:28:00,11:50:00,Monteserrin
116,1,1,11:48:00,12:10:00,Monteserrin
117,1,1,12:08:00,12:30:00,Monteserrin
118,1,1,12:28:00,12:50:00,Monteserrin
119,1,1,12:46:00,13:08:00,Monteserrin
120,1,1,13:04:00,13:26:00,Monteserrin
121,1,1,13:22:00,13:44:00,Monteserrin
122,1,1,13:40:00,14:02:00,Monteserrin
123,1,1,13:58:00,14:20:00,Monteserrin
124,1,1,14:16:00,14:38:00,Monteserrin
125,1,1,14:34:00,14:56:00,Monteserrin
126,1,1,14:52:00,15:14:00,Monteserrin
127,1,1,15:10:00,15:32:00,Monteserrin
128,1,1,15:28:00,15:50:00,Monteserrin
129,1,1,15:46:00,16:08:00,Monteserrin
130,1,1,16:04:00,16:26:00,Monteserrin
131,1,1,16:22:00,16:44:00,Monteserrin
132,1,1,16:40:00,17:02:00,Monteserrin
133,1,1,16:58:00,17:20:00,Monteserrin
134,1,1,17:16:00,17:38:00,Monteserrin
135,1,1,17:34:00,17:56:00,Monteserrin
136,1,1,17:52:00,18:14:00,Monteserrin
137,1,1,18:10:00,18:32:00,Monteserrin
138,1,1,18:28:00,18:50:00,Monteserrin
139,1,1,18:46:00,19:08:00,Monteserrin
140,1,1,19:04:00,19:26:00,Monteserrin
141,1,1,19:22:00,19:44:00,Monteserrin
142,1,1,19:40:00,20:02:00,Monteserrin
143,1,1,19:58:00,20:20:00,Monteserrin
144,1,1,20:16:00,20:38:00,Monteserrin
145,1,1,20:34:00,20:56:00,Monteserrin
146,1,1,20:52:00,21:14:00,Monteserrin
147,1,1,21:10:00,21:32:00,Monteserrin
148,1,1,21:28:00,21:50:00,Monteserrin
149,1,1,21:46:00,22:08:00,Monteserrin
150,1,1,22:04:00,22:26:00,Monteserrin
151,1,1,22:22:00,22:44:00,Monteserrin
152,1,1,22:40:00,22:51:00,Monteserrin
153,1,1,23:00:00,23:11:00,Monteserrin
154,1,1,05:15:00,06:45:00,Carapungo EA
155,1,1,05:29:00,06:59:00,Carapungo EA
156,1,1,05:43:00,07:15:00,Carapungo EA
157,1,1,05:56:00,07:28:00,Carapungo EA
158,1,1,06:09:00,07:44:00,Carapungo EA
159,1,1,06:19:00,07:54:00,Carapungo EA
160,1,1,06:29:00,08:04:00,Carapungo EA
161,1,1,06:39:00,08:15:00,Carapungo EA
162,1,1,06:49:00,08:25:00,Carapungo EA
163,1,1,06:59:00,08:35:00,Carapungo EA
164,1,1,07:09:00,08:45:00,Carapungo EA
165,1,1,07:19:00,08:55:00,Carapungo EA
166,1,1,07:29:00,09:05:00,Carapungo EA
167,1,1,07:39:00,09:14:00,Carapungo EA
168,1,1,07:49:00,09:24:00,Carapungo EA
169,1,1,07:59:00,09:34:00,Carapungo EA
170,1,1,08:09:00,09:44:00,Carapungo EA
171,1,1,08:19:00,09:54:00,Carapungo EA
172,1,1,08:29:00,10:04:00,Carapungo EA
173,1,1,08:39:00,10:14:00,Carapungo EA
174,1,1,08:53:00,10:28:00,Carapungo EA
175,1,1,09:07:00,10:42:00,Carapungo EA
176,1,1,09:21:00,10:53:00,Carapungo EA
177,1,1,09:35:00,11:07:00,Carapungo EA
178,1,1,09:49:00,11:21:00,Carapungo EA
179,1,1,10:03:00,11:35:00,Carapungo EA
180,1,1,10:17:00,11:49:00,Carapungo EA
181,1,1,10:31:00,12:03:00,Carapungo EA
182,1,1,10:45:00,12:17:00,Carapungo EA
183,1,1,10:59:00,12:31:00,Carapungo EA
184,1,1,11:13:00,12:45:00,Carapungo EA
185,1,1,11:27:00,12:59:00,Carapungo EA
186,1,1,11:41:00,13:13:00,Carapungo EA
187,1,1,11:55:00,13:27:00,Carapungo EA
188,1,1,12:05:00,13:37:00,Carapungo EA
189,1,1,12:15:00,13:47:00,Carapungo EA
190,1,1,12:25:00,14:00:00,Carapungo EA
191,1,1,12:35:00,14:10:00,Carapungo EA
192,1,1,12:45:00,14:20:00,Carapungo EA
193,1,1,12:55:00,14:30:00,Carapungo EA
194,1,1,13:05:00,14:40:00,Carapungo EA
195,1,1,13:15:00,14:50:00,Carapungo EA
196,1,1,13:25:00,15:00:00,Carapungo EA
197,1,1,13:35:00,15:10:00,Carapungo EA
198,1,1,13:45:00,15:20:00,Carapungo EA
199,1,1,13:55:00,15:30:00,Carapungo EA
200,1,1,14:05:00,15:40:00,Carapungo EA
201,1,1,14:15:00,15:47:00,Carapungo EA
202,1,1,14:29:00,16:01:00,Carapungo EA
203,1,1,14:43:00,16:15:00,Carapungo EA
204,1,1,14:57:00,16:29:00,Carapungo EA
205,1,1,15:11:00,16:43:00,Carapungo EA
206,1,1,15:25:00,16:57:00,Carapungo EA
207,1,1,15:39:00,17:11:00,Carapungo EA
208,1,1,15:53:00,17:25:00,Carapungo EA
209,1,1,16:07:00,17:39:00,Carapungo EA
210,1,1,16:21:00,17:53:00,Carapungo EA
211,1,1,16:35:00,18:07:00,Carapungo EA
212,1,1,16:45:00,18:17:00,Carapungo EA
213,1,1,16:55:00,18:30:00,Carapungo EA
214,1,1,17:05:00,18:40:00,Carapungo EA
215,1,1,17:15:00,18:50:00,Carapungo EA
216,1,1,17:25:00,19:00:00,Carapungo EA
217,1,1,17:35:00,19:10:00,Carapungo EA
218,1,1,17:45:00,19:20:00,Carapungo EA
219,1,1,17:55:00,19:31:00,Carapungo EA
220,1,1,18:05:00,19:41:00,Carapungo EA
221,1,1,18:15:00,19:51:00,Carapungo EA
222,1,1,18:25:00,20:01:00,Carapungo EA
223,1,1,18:35:00,20:11:00,Carapungo EA
224,1,1,18:45:00,20:21:00,Carapungo EA
225,1,1,18:55:00,20:31:00,Carapungo EA
226,1,1,19:05:00,20:41:00,Carapungo EA
227,1,1,19:15:00,20:51:00,Carapungo EA
228,1,1,19:25:00,21:01:00,Carapungo EA
229,1,1,19:35:00,21:11:00,Carapungo EA
230,1,1,19:45:00,21:21:00,Carapungo EA
231,1,1,19:55:00,21:30:00,Carapungo EA
232,1,1,20:05:00,21:40:00,Carapungo EA
233,1,1,20:15:00,21:50:00,Carapungo EA
234,1,1,20:25:00,22:00:00,Carapungo EA
235,1,1,20:35:00,22:10:00,Carapungo EA
236,1,1,20:45:00,21:32:00,Carapungo EA
237,1,1,21:00:00,21:47:00,Carapungo EA
238,1,1,21:15:00,22:02:00,Carapungo EA
239,1,1,21:30:00,22:17:00,Carapungo EA
240,1,1,21:45:00,22:32:00,Carapungo EA
241,1,1,22:00:00,22:47:00,Carapungo EA
242,1,1,22:15:00,23:02:00,Carapungo EA
243,1,1,22:30:00,23:17:00,Carapungo EA
244,1,1,22:45:00,23:32:00,Carapungo EA
245,1,1,23:00:00,23:47:00,Carapungo EA
246,1,1,05:10:00,06:05:00,Carapungo SB
247,1,1,05:25:00,06:21:00,Carapungo SB
248,1,1,05:39:00,06:35:00,Carapungo SB
249,1,1,05:53:00,06:49:00,Carapungo SB
250,1,1,06:07:00,07:04:00,Carapungo SB
251,1,1,06:17:00,07:14:00,Carapungo SB
252,1,1,06:27:00,07:24:00,Carapungo SB
253,1,1,06:37:00,07:34:00,Carapungo SB
254,1,1,06:47:00,07:44:00,Carapungo SB
255,1,1,06:57:00,07:54:00,Carapungo SB
256,1,1,07:07:00,08:04:00,Carapungo SB
257,1,1,07:17:00,08:14:00,Carapungo SB
258,1,1,07:27:00,08:24:00,Carapungo SB
259,1,1,07:37:00,08:34:00,Carapungo SB
260,1,1,07:47:00,08:44:00,Carapungo SB
261,1,1,07:57:00,08:54:00,Carapungo SB
262,1,1,08:07:00,09:04:00,Carapungo SB
263,1,1,08:17:00,09:14:00,Carapungo SB
264,1,1,08:27:00,09:24:00,Carapungo SB
265,1,1,08:37:00,09:33:00,Carapungo SB
266,1,1,08:51:00,09:47:00,Carapungo SB
267,1,1,09:05:00,10:01:00,Carapungo SB
268,1,1,09:19:00,10:15:00,Carapungo SB
269,1,1,09:33:00,10:29:00,Carapungo SB
270,1,1,09:47:00,10:43:00,Carapungo SB
271,1,1,10:01:00,10:57:00,Carapungo SB
272,1,1,10:15:00,11:11:00,Carapungo SB
273,1,1,10:29:00,11:25:00,Carapungo SB
274,1,1,10:43:00,11:39:00,Carapungo SB
275,1,1,10:57:00,11:53:00,Carapungo SB
276,1,1,11:11:00,12:07:00,Carapungo SB
277,1,1,11:25:00,12:21:00,Carapungo SB
278,1,1,11:39:00,12:35:00,Carapungo SB
279,1,1,11:53:00,12:49:00,Carapungo SB
280,1,1,12:07:00,13:03:00,Carapungo SB
281,1,1,12:21:00,13:17:00,Carapungo SB
282,1,1,12:31:00,13:28:00,Carapungo SB
283,1,1,12:41:00,13:38:00,Carapungo SB
284,1,1,12:51:00,13:48:00,Carapungo SB
285,1,1,13:01:00,13:58:00,Carapungo SB
286,1,1,13:11:00,14:08:00,Carapungo SB
287,1,1,13:21:00,14:18:00,Carapungo SB
288,1,1,13:31:00,14:28:00,Carapungo SB
289,1,1,13:41:00,14:38:00,Carapungo SB
290,1,1,13:51:00,14:48:00,Carapungo SB
291,1,1,14:01:00,14:58:00,Carapungo SB
292,1,1,14:11:00,15:08:00,Carapungo SB
293,1,1,14:21:00,15:17:00,Carapungo SB
294,1,1,14:35:00,15:31:00,Carapungo SB
295,1,1,14:49:00,15:45:00,Carapungo SB
296,1,1,15:03:00,15:59:00,Carapungo SB
297,1,1,15:17:00,16:13:00,Carapungo SB
298,1,1,15:31:00,16:27:00,Carapungo SB
299,1,1,15:45:00,16:41:00,Carapungo SB
300,1,1,15:59:00,16:55:00,Carapungo SB
301,1,1,16:13:00,17:09:00,Carapungo SB
302,1,1,16:27:00,17:23:00,Carapungo SB
303,1,1,16:41:00,17:37:00,Carapungo SB
304,1,1,16:51:00,17:47:00,Carapungo SB
305,1,1,17:01:00,17:58:00,Carapungo SB
306,1,1,17:11:00,18:08:00,Carapungo SB
307,1,1,17:21:00,18:18:00,Carapungo SB
308,1,1,17:31:00,18:28:00,Carapungo SB
309,1,1,17:41:00,18:38:00,Carapungo SB
310,1,1,17:51:00,18:48:00,Carapungo SB
311,1,1,18:01:00,18:58:00,Carapungo SB
312,1,1,18:11:00,19:08:00,Carapungo SB
313,1,1,18:21:00,19:18:00,Carapungo SB
314,1,1,18:31:00,19:28:00,Carapungo SB
315,1,1,18:41:00,19:38:00,Carapungo SB
316,1,1,18:51:00,19:48:00,Carapungo SB
317,1,1,19:01:00,19:58:00,Carapungo SB
318,1,1,19:11:00,20:08:00,Carapungo SB
319,1,1,19:21:00,20:18:00,Carapungo SB
320,1,1,19:31:00,20:28:00,Carapungo SB
321,1,1,19:41:00,20:38:00,Carapungo SB
322,1,1,19:51:00,20:48:00,Carapungo SB
323,1,1,20:01:00,20:58:00,Carapungo SB
324,1,1,20:11:00,21:08:00,Carapungo SB
325,1,1,20:21:00,21:18:00,Carapungo SB
326,1,1,20:31:00,21:28:00,Carapungo SB
327,1,1,20:41:00,21:38:00,Carapungo SB
328,1,1,20:51:00,21:48:00,Carapungo SB
329,1,1,21:01:00,21:29:00,Carapungo SB
330,1,1,21:15:00,21:43:00,Carapungo SB
331,1,1,21:30:00,21:58:00,Carapungo SB
332,1,1,21:45:00,22:13:00,Carapungo SB
333,1,1,22:00:00,22:28:00,Carapungo SB
334,1,1,22:15:00,22:43:00,Carapungo SB
335,1,1,22:30:00,22:58:00,Carapungo SB
336,1,1,22:45:00,23:13:00,Carapungo SB
337,1,1,23:00:00,23:28:00,Carapungo SB
338,1,1,05:10:00,06:14:00,Llano chico
339,1,1,05:22:00,06:26:00,Llano chico
340,1,1,05:34:00,06:40:00,Llano chico
341,1,1,05:43:00,06:49:00,Llano chico
342,1,1,05:52:00,07:00:00,Llano chico
343,1,1,06:01:00,07:09:00,Llano chico
344,1,1,06:10:00,07:18:00,Llano chico
345,1,1,06:19:00,07:29:00,Llano chico
346,1,1,06:28:00,07:38:00,Llano chico
347,1,1,06:37:00,07:47:00,Llano chico
348,1,1,06:46:00,07:56:00,Llano chico
349,1,1,06:55:00,08:05:00,Llano chico
350,1,1,07:04:00,08:14:00,Llano chico
351,1,1,07:13:00,08:23:00,Llano chico
352,1,1,07:22:00,08:32:00,Llano chico
353,1,1,07:31:00,08:39:00,Llano chico
354,1,1,07:40:00,08:48:00,Llano chico
355,1,1,07:49:00,08:57:00,Llano chico
356,1,1,07:58:00,09:06:00,Llano chico
357,1,1,08:07:00,09:15:00,Llano chico
358,1,1,08:16:00,09:24:00,Llano chico
359,1,1,08:25:00,09:33:00,Llano chico
360,1,1,08:34:00,09:40:00,Llano chico
361,1,1,08:46:00,09:52:00,Llano chico
362,1,1,08:58:00,10:04:00,Llano chico
363,1,1,09:10:00,10:16:00,Llano chico
364,1,1,09:22:00,10:28:00,Llano chico
365,1,1,09:34:00,10:40:00,Llano chico
366,1,1,09:46:00,10:52:00,Llano chico
367,1,1,09:58:00,11:04:00,Llano chico
368,1,1,10:10:00,11:16:00,Llano chico
369,1,1,10:22:00,11:28:00,Llano chico
370,1,1,10:34:00,11:40:00,Llano chico
371,1,1,10:46:00,11:52:00,Llano chico
372,1,1,10:58:00,12:04:00,Llano chico
373,1,1,11:10:00,12:16:00,Llano chico
374,1,1,11:20:00,12:26:00,Llano chico
375,1,1,11:30:00,12:36:00,Llano chico
376,1,1,11:40:00,12:46:00,Llano chico
377,1,1,11:50:00,12:58:00,Llano chico
378,1,1,12:00:00,13:08:00,Llano chico
379,1,1,12:10:00,13:18:00,Llano chico
380,1,1,12:20:00,13:28:00,Llano chico
381,1,1,12:30:00,13:38:00,Llano chico
382,1,1,12:40:00,13:48:00,Llano chico
383,1,1,12:50:00,13:58:00,Llano chico
384,1,1,13:00:00,14:08:00,Llano chico
385,1,1,13:10:00,14:18:00,Llano chico
386,1,1,13:20:00,14:28:00,Llano chico
387,1,1,13:30:00,14:38:00,Llano chico
388,1,1,13:40:00,14:48:00,Llano chico
389,1,1,13:50:00,14:58:00,Llano chico
390,1,1,14:00:00,15:06:00,Llano chico
391,1,1,14:12:00,15:18:00,Llano chico
392,1,1,14:24:00,15:30:00,Llano chico
393,1,1,14:36:00,15:42:00,Llano chico
394,1,1,14:48:00,15:54:00,Llano chico
395,1,1,15:00:00,16:06:00,Llano chico
396,1,1,15:12:00,16:18:00,Llano chico
397,1,1,15:24:00,16:30:00,Llano chico
398,1,1,15:36:00,16:42:00,Llano chico
399,1,1,15:48:00,16:54:00,Llano chico
400,1,1,16:00:00,17:06:00,Llano chico
401,1,1,16:10:00,17:16:00,Llano chico
402,1,1,16:20:00,17:26:00,Llano chico
403,1,1,16:30:00,17:38:00,Llano chico
404,1,1,16:40:00,17:48:00,Llano chico
405,1,1,16:50:00,17:58:00,Llano chico
406,1,1,17:00:00,18:08:00,Llano chico
407,1,1,17:10:00,18:18:00,Llano chico
408,1,1,17:20:00,18:28:00,Llano chico
409,1,1,17:30:00,18:40:00,Llano chico
410,1,1,17:40:00,18:50:00,Llano chico
411,1,1,17:50:00,19:00:00,Llano chico
412,1,1,18:00:00,19:10:00,Llano chico
413,1,1,18:10:00,19:20:00,Llano chico
414,1,1,18:20:00,19:30:00,Llano chico
415,1,1,18:30:00,19:40:00,Llano chico
416,1,1,18:40:00,19:50:00,Llano chico
417,1,1,18:50:00,20:00:00,Llano chico
418,1,1,19:00:00,20:10:00,Llano chico
419,1,1,19:10:00,20:20:00,Llano chico
420,1,1,19:20:00,20:28:00,Llano chico
421,1,1,19:30:00,20:38:00,Llano chico
422,1,1,19:40:00,20:48:00,Llano chico
423,1,1,19:50:00,20:58:00,Llano chico
424,1,1,20:00:00,21:08:00,Llano chico
425,1,1,20:10:00,21:18:00,Llano chico
426,1,1,20:20:00,21:28:00,Llano chico
427,1,1,20:30:00,21:38:00,Llano chico
428,1,1,20:40:00,21:48:00,Llano chico
429,1,1,20:50:00,21:58:00,Llano chico
430,1,1,21:00:00,21:34:00,Llano chico
431,1,1,21:15:00,21:49:00,Llano chico
432,1,1,21:30:00,22:04:00,Llano chico
433,1,1,21:45:00,22:19:00,Llano chico
434,1,1,22:00:00,22:34:00,Llano chico
435,1,1,22:15:00,22:49:00,Llano chico
436,1,1,22:30:00,23:04:00,Llano chico
437,1,1,22:45:00,23:19:00,Llano chico
438,1,1,23:00:00,23:34:00,Llano chico
439,1,1,05:10:00,06:35:00,Cumbaya
440,1,1,05:45:00,07:10:00,Cumbaya
441,1,1,06:21:00,07:46:00,Cumbaya
442,1,1,06:57:00,08:22:00,Cumbaya
443,1,1,07:33:00,08:58:00,Cumbaya
444,1,1,08:09:00,09:34:00,Cumbaya
445,1,1,08:45:00,10:10:00,Cumbaya
446,1,1,09:21:00,10:46:00,Cumbaya
447,1,1,09:57:00,11:22:00,Cumbaya
448,1,1,10:33:00,11:58:00,Cumbaya
449,1,1,11:09:00,12:34:00,Cumbaya
450,1,1,11:45:00,13:10:00,Cumbaya
451,1,1,12:21:00,13:46:00,Cumbaya
452,1,1,12:57:00,14:22:00,Cumbaya
453,1,1,13:33:00,14:58:00,Cumbaya
454,1,1,14:09:00,15:34:00,Cumbaya
455,1,1,14:45:00,16:10:00,Cumbaya
456,1,1,15:21:00,16:46:00,Cumbaya
457,1,1,15:57:00,17:22:00,Cumbaya
458,1,1,16:33:00,17:58:00,Cumbaya
459,1,1,17:09:00,18:34:00,Cumbaya
460,1,1,17:45:00,19:10:00,Cumbaya
461,1,1,18:21:00,19:46:00,Cumbaya
462,1,1,18:57:00,20:22:00,Cumbaya
463,1,1,19:33:00,20:58:00,Cumbaya
464,1,1,20:09:00,21:34:00,Cumbaya
465,1,1,20:46:00,21:28:00,Cumbaya
466,1,1,21:23:00,22:05:00,Cumbaya
467,1,1,22:00:00,22:42:00,Cumbaya
468,1,1,05:15:00,06:07:00,Comite del pueblo
469,1,1,05:27:00,06:23:00,Comite del pueblo
470,1,1,05:35:00,06:31:00,Comite del pueblo
471,1,1,05:43:00,06:39:00,Comite del pueblo
472,1,1,05:51:00,06:47:00,Comite del pueblo
473,1,1,05:58:00,06:54:00,Comite del pueblo
474,1,1,06:04:00,07:01:00,Comite del pueblo
475,1,1,06:10:00,07:07:00,Comite del pueblo
476,1,1,06:16:00,07:13:00,Comite del pueblo
477,1,1,06:22:00,07:19:00,Comite del pueblo
478,1,1,06:28:00,07:25:00,Comite del pueblo
479,1,1,06:34:00,07:32:00,Comite del pueblo
480,1,1,06:40:00,07:38:00,Comite del pueblo
481,1,1,06:46:00,07:44:00,Comite del pueblo
482,1,1,06:52:00,07:50:00,Comite del pueblo
483,1,1,06:58:00,07:56:00,Comite del pueblo
484,1,1,07:04:00,08:02:00,Comite del pueblo
485,1,1,07:10:00,08:08:00,Comite del pueblo
486,1,1,07:16:00,08:14:00,Comite del pueblo
487,1,1,07:22:00,08:20:00,Comite del pueblo
488,1,1,07:28:00,08:26:00,Comite del pueblo
489,1,1,07:34:00,08:32:00,Comite del pueblo
490,1,1,07:40:00,08:38:00,Comite del pueblo
491,1,1,07:46:00,08:43:00,Comite del pueblo
492,1,1,07:52:00,08:49:00,Comite del pueblo
493,1,1,07:58:00,08:55:00,Comite del pueblo
494,1,1,08:04:00,09:01:00,Comite del pueblo
495,1,1,08:10:00,09:07:00,Comite del pueblo
496,1,1,08:17:00,09:14:00,Comite del pueblo
497,1,1,08:24:00,09:21:00,Comite del pueblo
498,1,1,08:31:00,09:28:00,Comite del pueblo
499,1,1,08:38:00,09:35:00,Comite del pueblo
500,1,1,08:45:00,09:41:00,Comite del pueblo
501,1,1,08:53:00,09:49:00,Comite del pueblo
502,1,1,09:01:00,09:57:00,Comite del pueblo
503,1,1,09:09:00,10:05:00,Comite del pueblo
504,1,1,09:17:00,10:13:00,Comite del pueblo
505,1,1,09:25:00,10:21:00,Comite del pueblo
506,1,1,09:33:00,10:29:00,Comite del pueblo
507,1,1,09:41:00,10:37:00,Comite del pueblo
508,1,1,09:49:00,10:45:00,Comite del pueblo
509,1,1,09:57:00,10:53:00,Comite del pueblo
510,1,1,10:05:00,11:01:00,Comite del pueblo
511,1,1,10:13:00,11:09:00,Comite del pueblo
512,1,1,10:21:00,11:17:00,Comite del pueblo
513,1,1,10:29:00,11:25:00,Comite del pueblo
514,1,1,10:37:00,11:33:00,Comite del pueblo
515,1,1,10:45:00,11:41:00,Comite del pueblo
516,1,1,10:53:00,11:49:00,Comite del pueblo
517,1,1,11:01:00,11:57:00,Comite del pueblo
518,1,1,11:09:00,12:05:00,Comite del pueblo
519,1,1,11:17:00,12:13:00,Comite del pueblo
520,1,1,11:25:00,12:21:00,Comite del pueblo
521,1,1,11:33:00,12:29:00,Comite del pueblo
522,1,1,11:40:00,12:36:00,Comite del pueblo
523,1,1,11:47:00,12:43:00,Comite del pueblo
524,1,1,11:54:00,12:50:00,Comite del pueblo
525,1,1,12:01:00,12:57:00,Comite del pueblo
526,1,1,12:08:00,13:04:00,Comite del pueblo
527,1,1,12:15:00,13:11:00,Comite del pueblo
528,1,1,12:22:00,13:18:00,Comite del pueblo
529,1,1,12:29:00,13:25:00,Comite del pueblo
530,1,1,12:36:00,13:33:00,Comite del pueblo
531,1,1,12:43:00,13:40:00,Comite del pueblo
532,1,1,12:50:00,13:47:00,Comite del pueblo
533,1,1,12:57:00,13:54:00,Comite del pueblo
534,1,1,13:04:00,14:01:00,Comite del pueblo
535,1,1,13:11:00,14:08:00,Comite del pueblo
536,1,1,13:18:00,14:15:00,Comite del pueblo
537,1,1,13:25:00,14:22:00,Comite del pueblo
538,1,1,13:32:00,14:29:00,Comite del pueblo
539,1,1,13:39:00,14:36:00,Comite del pueblo
540,1,1,13:46:00,14:55:00,Comite del pueblo
541,1,1,13:53:00,15:02:00,Comite del pueblo
542,1,1,14:00:00,15:09:00,Comite del pueblo
543,1,1,14:07:00,15:16:00,Comite del pueblo
544,1,1,14:14:00,15:23:00,Comite del pueblo
545,1,1,14:21:00,15:30:00,Comite del pueblo
546,1,1,14:28:00,15:37:00,Comite del pueblo
547,1,1,14:35:00,15:44:00,Comite del pueblo
