id_viaje,id_terminal_salida,id_terminal_llegada,tiempo_inicio,tiempo_fin,nom_circuito
245,1,1,19:32:00,20:20:00,Giron Huarcay
246,1,1,19:49:00,20:37:00,Giron Huarcay
247,1,1,20:06:00,20:54:00,Giron Huarcay
248,1,1,20:23:00,21:11:00,Giron Huarcay
249,1,1,20:41:00,21:29:00,Giron Huarcay
250,1,1,20:59:00,21:47:00,Giron Huarcay
251,1,1,21:17:00,22:05:00,Giron Huarcay
252,1,1,21:35:00,22:23:00,Giron Huarcay
253,1,1,21:53:00,22:17:00,Giron Huarcay
254,1,1,22:12:00,22:36:00,Giron Huarcay
255,1,1,22:31:00,22:55:00,Giron Huarcay
256,1,1,22:50:00,23:14:00,Giron Huarcay
257,1,1,05:00:00,05:48:00,Martha Bucaram
258,1,1,05:17:00,06:05:00,Martha Bucaram
259,1,1,05:34:00,06:24:00,Martha Bucaram
260,1,1,05:49:00,06:39:00,Martha Bucaram
261,1,1,06:04:00,06:56:00,Martha Bucaram
262,1,1,06:17:00,07:09:00,Martha Bucaram
263,1,1,06:30:00,07:22:00,Martha Bucaram
264,1,1,06:43:00,07:35:00,Martha Bucaram
265,1,1,06:56:00,07:48:00,Martha Bucaram
266,1,1,07:09:00,08:01:00,Martha Bucaram
267,1,1,07:22:00,08:14:00,Martha Bucaram
268,1,1,07:35:00,08:27:00,Martha Bucaram
269,1,1,07:48:00,08:40:00,Martha Bucaram
270,1,1,08:01:00,08:53:00,Martha Bucaram
271,1,1,08:16:00,09:08:00,Martha Bucaram
272,1,1,08:31:00,09:23:00,Martha Bucaram
273,1,1,08:46:00,09:36:00,Martha Bucaram
274,1,1,09:01:00,09:51:00,Martha Bucaram
275,1,1,09:16:00,10:06:00,Martha Bucaram
276,1,1,09:31:00,10:21:00,Martha Bucaram
277,1,1,09:46:00,10:36:00,Martha Bucaram
278,1,1,10:01:00,10:51:00,Martha Bucaram
279,1,1,10:16:00,11:06:00,Martha Bucaram
280,1,1,10:31:00,11:21:00,Martha Bucaram
281,1,1,10:46:00,11:36:00,Martha Bucaram
282,1,1,11:01:00,11:51:00,Martha Bucaram
283,1,1,11:16:00,12:06:00,Martha Bucaram
284,1,1,11:31:00,12:21:00,Martha Bucaram
285,1,1,11:46:00,12:36:00,Martha Bucaram
286,1,1,12:01:00,12:51:00,Martha Bucaram
287,1,1,12:16:00,13:06:00,Martha Bucaram
288,1,1,12:31:00,13:21:00,Martha Bucaram
289,1,1,12:46:00,13:36:00,Martha Bucaram
290,1,1,13:01:00,13:51:00,Martha Bucaram
291,1,1,13:16:00,14:06:00,Martha Bucaram
292,1,1,13:31:00,14:21:00,Martha Bucaram
293,1,1,13:46:00,14:36:00,Martha Bucaram
294,1,1,14:01:00,14:51:00,Martha Bucaram
295,1,1,14:16:00,15:06:00,Martha Bucaram
296,1,1,14:31:00,15:21:00,Martha Bucaram
297,1,1,14:46:00,15:36:00,Martha Bucaram
298,1,1,15:01:00,15:51:00,Martha Bucaram
299,1,1,15:16:00,16:06:00,Martha Bucaram
300,1,1,15:31:00,16:21:00,Martha Bucaram
301,1,1,15:46:00,16:36:00,Martha Bucaram
302,1,1,16:01:00,16:51:00,Martha Bucaram
303,1,1,16:16:00,17:06:00,Martha Bucaram
304,1,1,16:31:00,17:21:00,Martha Bucaram
305,1,1,16:46:00,17:36:00,Martha Bucaram
306,1,1,17:01:00,17:51:00,Martha Bucaram
307,1,1,17:16:00,18:06:00,Martha Bucaram
308,1,1,17:31:00,18:21:00,Martha Bucaram
309,1,1,17:46:00,18:38:00,Martha Bucaram
310,1,1,18:01:00,18:53:00,Martha Bucaram
311,1,1,18:16:00,19:08:00,Martha Bucaram
312,1,1,18:31:00,19:23:00,Martha Bucaram
313,1,1,18:46:00,19:38:00,Martha Bucaram
314,1,1,19:01:00,19:53:00,Martha Bucaram
315,1,1,19:16:00,20:08:00,Martha Bucaram
316,1,1,19:31:00,20:23:00,Martha Bucaram
317,1,1,19:46:00,20:38:00,Martha Bucaram
318,1,1,20:01:00,20:53:00,Martha Bucaram
319,1,1,20:16:00,21:08:00,Martha Bucaram
320,1,1,20:31:00,21:21:00,Martha Bucaram
321,1,1,20:46:00,21:36:00,Martha Bucaram
322,1,1,21:03:00,21:53:00,Martha Bucaram
323,1,1,21:20:00,22:10:00,Martha Bucaram
324,1,1,21:37:00,22:02:00,Martha Bucaram
325,1,1,21:55:00,22:20:00,Martha Bucaram
326,1,1,22:13:00,22:38:00,Martha Bucaram
327,1,1,22:31:00,22:56:00,Martha Bucaram
328,1,1,22:50:00,23:15:00,Martha Bucaram
329,2,2,05:00:00,05:30:00,Manuelita Saenz
330,2,2,05:15:00,05:45:00,Manuelita Saenz
331,2,2,05:00:00,05:56:00,Manuelita Saenz
332,2,2,05:13:00,06:09:00,Manuelita Saenz
333,2,2,05:25:00,06:23:00,Manuelita Saenz
334,2,2,05:36:00,06:34:00,Manuelita Saenz
335,2,2,05:46:00,06:44:00,Manuelita Saenz
336,2,2,05:56:00,06:54:00,Manuelita Saenz
337,2,2,06:06:00,07:06:00,Manuelita Saenz
338,2,2,06:16:00,07:16:00,Manuelita Saenz
339,2,2,06:26:00,07:26:00,Manuelita Saenz
340,2,2,06:36:00,07:38:00,Manuelita Saenz
341,2,2,06:46:00,07:48:00,Manuelita Saenz
342,2,2,06:56:00,07:58:00,Manuelita Saenz
343,2,2,07:06:00,08:08:00,Manuelita Saenz
344,2,2,07:16:00,08:18:00,Manuelita Saenz
345,2,2,07:26:00,08:28:00,Manuelita Saenz
346,2,2,07:36:00,08:38:00,Manuelita Saenz
347,2,2,07:46:00,08:46:00,Manuelita Saenz
348,2,2,07:56:00,08:56:00,Manuelita Saenz
349,2,2,08:06:00,09:06:00,Manuelita Saenz
350,2,2,08:16:00,09:16:00,Manuelita Saenz
351,2,2,08:26:00,09:26:00,Manuelita Saenz
352,2,2,08:36:00,09:36:00,Manuelita Saenz
353,2,2,08:46:00,09:44:00,Manuelita Saenz
354,2,2,08:57:00,09:55:00,Manuelita Saenz
355,2,2,09:09:00,10:07:00,Manuelita Saenz
356,2,2,09:21:00,10:19:00,Manuelita Saenz
357,2,2,09:33:00,10:31:00,Manuelita Saenz
358,2,2,09:45:00,10:43:00,Manuelita Saenz
359,2,2,09:57:00,10:55:00,Manuelita Saenz
360,2,2,10:09:00,11:07:00,Manuelita Saenz
361,2,2,10:21:00,11:19:00,Manuelita Saenz
362,2,2,10:33:00,11:31:00,Manuelita Saenz
363,2,2,10:45:00,11:43:00,Manuelita Saenz
364,2,2,10:57:00,11:55:00,Manuelita Saenz
365,2,2,11:09:00,12:07:00,Manuelita Saenz
366,2,2,11:21:00,12:19:00,Manuelita Saenz
367,2,2,11:33:00,12:31:00,Manuelita Saenz
368,2,2,11:45:00,12:43:00,Manuelita Saenz
369,2,2,11:57:00,12:55:00,Manuelita Saenz
370,2,2,12:09:00,13:09:00,Manuelita Saenz
371,2,2,12:21:00,13:21:00,Manuelita Saenz
372,2,2,12:33:00,13:33:00,Manuelita Saenz
373,2,2,12:45:00,13:45:00,Manuelita Saenz
374,2,2,12:55:00,13:55:00,Manuelita Saenz
375,2,2,13:05:00,14:05:00,Manuelita Saenz
376,2,2,13:15:00,14:15:00,Manuelita Saenz
377,2,2,13:25:00,14:25:00,Manuelita Saenz
378,2,2,13:35:00,14:35:00,Manuelita Saenz
379,2,2,13:45:00,14:45:00,Manuelita Saenz
380,2,2,13:55:00,14:55:00,Manuelita Saenz
381,2,2,14:05:00,15:05:00,Manuelita Saenz
382,2,2,14:15:00,15:13:00,Manuelita Saenz
383,2,2,14:26:00,15:24:00,Manuelita Saenz
384,2,2,14:38:00,15:36:00,Manuelita Saenz
385,2,2,14:50:00,15:48:00,Manuelita Saenz
386,2,2,15:02:00,16:00:00,Manuelita Saenz
387,2,2,15:14:00,16:12:00,Manuelita Saenz
388,2,2,15:26:00,16:24:00,Manuelita Saenz
389,2,2,15:38:00,16:36:00,Manuelita Saenz
390,2,2,15:50:00,16:48:00,Manuelita Saenz
391,2,2,16:02:00,17:00:00,Manuelita Saenz
392,2,2,16:14:00,17:12:00,Manuelita Saenz
393,2,2,16:26:00,17:24:00,Manuelita Saenz
394,2,2,16:38:00,17:36:00,Manuelita Saenz
395,2,2,16:49:00,17:49:00,Manuelita Saenz
396,2,2,16:59:00,17:59:00,Manuelita Saenz
397,2,2,17:09:00,18:09:00,Manuelita Saenz
398,2,2,17:19:00,18:19:00,Manuelita Saenz
399,2,2,17:29:00,18:29:00,Manuelita Saenz
400,2,2,17:39:00,18:39:00,Manuelita Saenz
401,2,2,17:49:00,18:51:00,Manuelita Saenz
402,2,2,17:59:00,19:01:00,Manuelita Saenz
403,2,2,18:09:00,19:11:00,Manuelita Saenz
404,2,2,18:19:00,19:21:00,Manuelita Saenz
405,2,2,18:29:00,19:31:00,Manuelita Saenz
406,2,2,18:39:00,19:41:00,Manuelita Saenz
407,2,2,18:49:00,19:51:00,Manuelita Saenz
408,2,2,18:59:00,20:01:00,Manuelita Saenz
409,2,2,19:09:00,20:11:00,Manuelita Saenz
410,2,2,19:19:00,20:21:00,Manuelita Saenz
411,2,2,19:29:00,20:31:00,Manuelita Saenz
412,2,2,19:39:00,20:41:00,Manuelita Saenz
413,2,2,19:49:00,20:51:00,Manuelita Saenz
414,2,2,19:59:00,21:01:00,Manuelita Saenz
415,2,2,20:09:00,21:11:00,Manuelita Saenz
416,2,2,20:19:00,21:21:00,Manuelita Saenz
417,2,2,20:29:00,21:31:00,Manuelita Saenz
418,2,2,20:39:00,21:39:00,Manuelita Saenz
419,2,2,20:49:00,21:49:00,Manuelita Saenz
420,2,2,20:59:00,21:59:00,Manuelita Saenz
421,2,2,21:09:00,22:09:00,Manuelita Saenz
422,2,2,21:19:00,22:19:00,Manuelita Saenz
423,2,2,21:30:00,22:30:00,Manuelita Saenz
424,2,2,21:42:00,22:12:00,Manuelita Saenz
425,2,2,21:55:00,22:25:00,Manuelita Saenz
426,2,2,22:08:00,22:38:00,Manuelita Saenz
427,2,2,22:21:00,22:51:00,Manuelita Saenz
428,2,2,22:34:00,23:04:00,Manuelita Saenz
429,2,2,22:47:00,23:17:00,Manuelita Saenz
430,2,2,23:00:00,23:30:00,Manuelita Saenz
431,2,2,04:50:00,05:13:00,Santospamba
432,2,2,05:00:00,05:23:00,Santospamba
433,2,2,05:10:00,05:33:00,Santospamba
434,2,2,05:20:00,05:43:00,Santospamba
435,2,2,05:30:00,05:53:00,Santospamba
436,2,2,05:50:00,06:13:00,Santospamba
437,2,2,05:00:00,05:56:00,Santospamba
438,2,2,05:07:00,06:03:00,Santospamba
439,2,2,05:14:00,06:10:00,Santospamba
440,2,2,05:21:00,06:17:00,Santospamba
441,2,2,05:28:00,06:24:00,Santospamba
442,2,2,06:00:00,06:46:00,Santospamba
443,2,2,06:15:00,07:01:00,Santospamba
444,2,2,05:33:00,06:29:00,Santospamba
445,2,2,05:38:00,06:34:00,Santospamba
446,2,2,05:43:00,06:39:00,Santospamba
447,2,2,05:48:00,06:44:00,Santospamba
448,2,2,05:53:00,06:49:00,Santospamba
449,2,2,05:58:00,06:54:00,Santospamba
450,2,2,06:03:00,06:59:00,Santospamba
451,2,2,06:08:00,07:04:00,Santospamba
452,2,2,06:13:00,07:09:00,Santospamba
453,2,2,06:18:00,07:14:00,Santospamba
454,2,2,06:23:00,07:19:00,Santospamba
455,2,2,06:28:00,07:24:00,Santospamba
456,2,2,06:59:00,07:45:00,Santospamba
457,2,2,07:14:00,08:00:00,Santospamba
458,2,2,06:33:00,07:29:00,Santospamba
459,2,2,06:38:00,07:34:00,Santospamba
460,2,2,06:43:00,07:39:00,Santospamba
461,2,2,06:48:00,07:44:00,Santospamba
462,2,2,06:53:00,07:49:00,Santospamba
463,2,2,06:58:00,07:54:00,Santospamba
464,2,2,07:03:00,07:59:00,Santospamba
465,2,2,07:08:00,08:04:00,Santospamba
466,2,2,07:13:00,08:09:00,Santospamba
467,2,2,07:18:00,08:14:00,Santospamba
468,2,2,07:25:00,08:21:00,Santospamba
469,2,2,07:32:00,08:28:00,Santospamba
470,2,2,07:58:00,08:44:00,Santospamba
471,2,2,08:13:00,08:59:00,Santospamba
472,2,2,07:39:00,08:35:00,Santospamba
473,2,2,07:46:00,08:42:00,Santospamba
474,2,2,07:53:00,08:49:00,Santospamba
475,2,2,08:00:00,08:56:00,Santospamba
476,2,2,08:07:00,09:03:00,Santospamba
477,2,2,08:14:00,09:10:00,Santospamba
478,2,2,08:21:00,09:17:00,Santospamba
479,2,2,08:28:00,09:24:00,Santospamba
480,2,2,08:35:00,09:31:00,Santospamba
481,2,2,08:42:00,09:38:00,Santospamba
482,2,2,08:49:00,09:45:00,Santospamba
483,2,2,08:56:00,09:52:00,Santospamba
484,2,2,09:03:00,09:59:00,Santospamba
485,2,2,09:10:00,10:06:00,Santospamba
486,2,2,09:17:00,10:13:00,Santospamba
487,2,2,09:24:00,10:20:00,Santospamba
488,2,2,09:31:00,10:27:00,Santospamba
489,2,2,09:38:00,10:34:00,Santospamba
490,2,2,09:45:00,10:41:00,Santospamba
491,2,2,09:52:00,10:48:00,Santospamba
492,2,2,09:59:00,10:55:00,Santospamba
493,2,2,10:06:00,11:02:00,Santospamba
494,2,2,10:13:00,11:09:00,Santospamba
495,2,2,10:20:00,11:16:00,Santospamba
496,2,2,10:27:00,11:23:00,Santospamba
497,2,2,10:34:00,11:30:00,Santospamba
498,2,2,10:41:00,11:37:00,Santospamba
499,2,2,10:48:00,11:44:00,Santospamba
500,2,2,10:55:00,11:51:00,Santospamba
501,2,2,11:02:00,11:58:00,Santospamba
502,2,2,11:09:00,12:05:00,Santospamba
503,2,2,11:16:00,12:12:00,Santospamba
504,2,2,11:23:00,12:19:00,Santospamba
505,2,2,11:30:00,12:26:00,Santospamba
506,2,2,11:37:00,12:33:00,Santospamba
507,2,2,11:44:00,12:40:00,Santospamba
508,2,2,11:51:00,12:47:00,Santospamba
509,2,2,11:58:00,12:54:00,Santospamba
510,2,2,12:05:00,13:01:00,Santospamba
511,2,2,12:12:00,13:08:00,Santospamba
512,2,2,12:19:00,13:15:00,Santospamba
513,2,2,12:26:00,13:22:00,Santospamba
514,2,2,12:33:00,13:29:00,Santospamba
515,2,2,12:40:00,13:36:00,Santospamba
516,2,2,12:47:00,13:43:00,Santospamba
517,2,2,12:54:00,13:50:00,Santospamba
518,2,2,13:01:00,13:57:00,Santospamba
519,2,2,13:08:00,14:04:00,Santospamba
520,2,2,13:15:00,14:11:00,Santospamba
521,2,2,13:22:00,14:18:00,Santospamba
522,2,2,13:29:00,14:25:00,Santospamba
523,2,2,13:36:00,14:32:00,Santospamba
524,2,2,13:43:00,14:39:00,Santospamba
525,2,2,13:50:00,14:46:00,Santospamba
526,2,2,13:57:00,14:53:00,Santospamba
527,2,2,14:04:00,15:00:00,Santospamba
528,2,2,14:11:00,15:07:00,Santospamba
529,2,2,14:18:00,15:14:00,Santospamba
530,2,2,14:25:00,15:21:00,Santospamba
531,2,2,14:32:00,15:28:00,Santospamba
532,2,2,14:39:00,15:35:00,Santospamba
533,2,2,14:46:00,15:42:00,Santospamba
534,2,2,14:53:00,15:49:00,Santospamba
535,2,2,15:00:00,15:56:00,Santospamba
536,2,2,15:07:00,16:03:00,Santospamba
537,2,2,15:14:00,16:10:00,Santospamba
538,2,2,15:21:00,16:17:00,Santospamba
539,2,2,15:28:00,16:24:00,Santospamba
540,2,2,15:35:00,16:31:00,Santospamba
541,2,2,15:42:00,16:38:00,Santospamba
542,2,2,15:49:00,16:45:00,Santospamba
543,2,2,15:56:00,16:52:00,Santospamba
544,2,2,16:03:00,16:59:00,Santospamba
545,2,2,16:10:00,17:06:00,Santospamba
